date,mean_temp_c_smooth,mean_temp_c_noise
2011-08-20,17.96922004332459,-1.1692200433245894
2011-08-21,17.890371089342054,2.909628910657947
2011-08-22,17.774349839057002,3.825650160942999
2011-08-23,17.66582452740195,1.0341754725980508
2011-08-24,17.5006352622022,4.499364737797801
2011-08-25,17.35881377331509,4.041186226684911
2011-08-26,17.223492656296905,8.276507343703095
2011-08-27,17.127053213291045,0.5729467867089539
2011-08-28,17.041401404508065,-1.1414014045080645
2011-08-29,16.95162608130717,-2.651626081307171
2011-08-30,16.848972640586826,-3.348972640586826
2011-08-31,16.75317267169589,-2.4531726716958886
2011-09-01,16.646535412168255,-1.6465354121682552
2011-09-02,16.53945623272562,-0.0394562327256196
2011-09-03,16.401718799141886,4.198281200858116
2011-09-04,16.290402309332986,6.309597690667015
2011-09-05,16.148225910095295,2.1517740899047055
2011-09-06,15.999024051969894,1.1009759480301078
2011-09-07,15.88284289620937,0.0171571037906304
2011-09-08,15.809338324604866,-2.2093383246048646
2011-09-09,15.727766248357078,-1.727766248357078
2011-09-10,15.593120628521884,2.906879371478116
2011-09-11,15.47741113479922,5.922588865200781
2011-09-12,15.374083785605551,3.125916214394449
2011-09-13,15.283811344065365,3.1161886559346375
2011-09-14,15.18099537465126,0.3190046253487395
2011-09-15,15.086615601363743,-0.5866156013637429
2011-09-16,14.97792284709898,-2.5779228470989803
2011-09-17,14.821145577913427,1.678854422086573
2011-09-18,14.649780444031228,0.8502195559687724
2011-09-19,14.495771926330473,-0.39577192633047176
2011-09-20,14.350556842751285,-0.15055684275128378
2011-09-21,14.223417432738826,0.9765825672611754
2011-09-22,14.119538136248934,1.280461863751066
2011-09-23,13.977320836973966,-1.7773208369739653
2011-09-24,13.821811431997329,-0.5218114319973282
2011-09-25,13.716158876890258,1.4838411231097428
2011-09-26,13.579682509315921,4.02031749068408
2011-09-27,13.437964840758323,2.462035159241678
2011-09-28,13.291860375338679,1.0081396246613217
2011-09-29,13.13353973013029,2.966460269869712
2011-09-30,12.987202869738208,4.5127971302617915
2011-10-01,12.867876179674301,4.832123820325698
2011-10-02,12.71685317996125,4.78314682003875
2011-10-03,12.529290301233944,4.670709698766055
2011-10-04,12.342424681317421,6.457575318682579
2011-10-05,12.201538092650118,3.8984619073498834
2011-10-06,12.096995084986165,3.303004915013835
2011-10-07,12.020708719698884,-2.2207087196988837
2011-10-08,11.946186487184882,-3.346186487184882
2011-10-09,11.794744770107345,-3.0947447701073436
2011-10-10,11.651570217837005,0.8484297821629951
2011-10-11,11.461907471342073,0.9380925286579274
2011-10-12,11.315731809561234,-1.3157318095612336
2011-10-13,11.163509962142994,-2.8635099621429934
2011-10-14,11.023407087649833,-5.323407087649833
2011-10-15,10.918541313296016,-4.8185413132960155
